Series;Time;Value
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:35:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:36:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:36:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:36:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:37:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:37:20-04:00;26
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:37:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:38:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:38:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:38:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:39:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:39:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:39:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:40:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:40:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:40:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:41:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:41:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:41:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:42:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:42:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:42:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:43:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:43:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:43:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:44:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:44:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:44:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:45:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:45:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:45:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:46:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:46:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:46:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:47:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:47:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:47:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:48:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:48:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:48:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:49:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:49:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:49:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:50:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:50:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:50:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:51:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:51:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:51:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:52:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:52:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:52:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:53:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:53:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:53:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:54:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:54:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:54:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:55:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:55:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:55:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:56:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:56:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:56:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:57:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:57:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:57:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:58:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:58:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:58:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:59:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:59:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T08:59:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:00:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:00:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:00:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:01:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:01:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:01:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:02:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:02:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:02:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:03:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:03:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:03:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:04:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:04:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:04:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:05:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:05:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:05:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:06:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:06:20-04:00;26.062
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:06:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:07:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:07:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:07:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:08:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:08:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:08:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:09:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:09:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:09:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:10:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:10:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:10:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:11:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:11:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:11:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:12:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:12:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:12:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:13:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:13:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:13:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:14:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:14:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:14:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:15:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:15:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:15:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:16:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:16:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:16:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:17:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:17:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:17:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:18:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:18:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:18:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:19:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:19:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:19:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:20:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:20:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:20:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:21:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:21:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:21:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:22:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:22:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:22:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:23:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:23:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:23:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:24:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:24:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:24:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:25:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:25:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:25:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:26:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:26:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:26:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:27:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:27:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:27:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:28:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:28:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:28:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:29:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:29:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:29:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:30:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:30:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:30:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:31:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:31:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:31:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:32:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:32:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:32:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:33:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:33:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:33:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:34:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:34:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:34:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:35:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:35:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:35:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:36:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:36:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:36:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:37:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:37:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:37:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:38:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:38:20-04:00;26.125
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:38:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:39:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:39:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:39:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:40:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:40:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:40:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:41:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:41:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:41:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:42:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:42:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:42:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:43:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:43:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:43:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:44:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:44:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:44:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:45:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:45:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:45:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:46:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:46:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:46:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:47:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:47:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:47:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:48:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:48:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:48:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:49:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:49:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:49:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:50:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:50:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:50:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:51:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:51:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:51:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:52:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:52:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:52:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:53:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:53:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:53:40-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:54:00-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:54:20-04:00;null
°C.mean {entity_id: bedroom_temperature_sensor};2017-06-26T09:54:40-04:00;null
